sequenceID	subfamily	genus	clade	length	name	full_name	host_sci_name	host_common_name	virus_subfamily	virus_genus
EU088103	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	-		Parvovirinae	Dependovirus
EU088104	Parvovirinae	Dependovirus	-	594	GPV	Goose parvovirus	-		Parvovirinae	Dependovirus
EU088105	Parvovirinae	Dependovirus	-	594	GPV	Goose parvovirus	-		Parvovirinae	Dependovirus
EU218524	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	-		Parvovirinae	Dependovirus
EU253479	Parvovirinae	Dependovirus	-	1884	GPV	Goose parvovirus	-		Parvovirinae	Dependovirus
EU583389	Parvovirinae	Dependovirus	-	4980	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
EU583390	Parvovirinae	Dependovirus	-	5050	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
EU583391	Parvovirinae	Dependovirus	-	5054	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
EU583392	Parvovirinae	Dependovirus	-	5104	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
FJ158588	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
FJ240170	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
FJ240171	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
FJ240172	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ253324	Parvovirinae	Dependovirus	-	1581	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ392034	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457900	Parvovirinae	Dependovirus	-	1704	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457901	Parvovirinae	Dependovirus	-	1694	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457902	Parvovirinae	Dependovirus	-	1695	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457903	Parvovirinae	Dependovirus	-	1707	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457904	Parvovirinae	Dependovirus	-	1694	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457905	Parvovirinae	Dependovirus	-	1698	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457906	Parvovirinae	Dependovirus	-	1718	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457907	Parvovirinae	Dependovirus	-	1725	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ457908	Parvovirinae	Dependovirus	-	833	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468402	Parvovirinae	Dependovirus	-	1520	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468403	Parvovirinae	Dependovirus	-	1523	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
GQ468404	Parvovirinae	Dependovirus	-	1518	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468405	Parvovirinae	Dependovirus	-	988	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468406	Parvovirinae	Dependovirus	-	976	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468407	Parvovirinae	Dependovirus	-	782	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468408	Parvovirinae	Dependovirus	-	1523	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468409	Parvovirinae	Dependovirus	-	1522	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468410	Parvovirinae	Dependovirus	-	1579	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468411	Parvovirinae	Dependovirus	-	892	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468412	Parvovirinae	Dependovirus	-	1526	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468413	Parvovirinae	Dependovirus	-	1521	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
GQ468414	Parvovirinae	Dependovirus	-	893	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
HQ891825	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
JB292194	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	-		Parvovirinae	Dependovirus
JF333590	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
JF926695	Parvovirinae	Dependovirus	-	4129	GPV	Goose parvovirus-PT	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
JF926696	Parvovirinae	Dependovirus	-	4126	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
JN836326	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
JQ409356	Parvovirinae	Dependovirus	-	1884	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KC178571	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KC184133	Parvovirinae	Dependovirus	-	5125	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KC478066	Parvovirinae	Dependovirus	-	5050	GPV	Goose parvovirus	Cygnus olor	Mute swan	Parvovirinae	Dependovirus
KC996729	Parvovirinae	Dependovirus	-	5102	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KC996730	Parvovirinae	Dependovirus	-	5046	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KM272560	Parvovirinae	Dependovirus	-	5047	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053622	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053623	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053624	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053625	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053626	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053627	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053628	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053629	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053630	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053631	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053632	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053633	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053634	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053635	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053636	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053637	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053638	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053639	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053640	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053641	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053642	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053643	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP053644	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KP318884	Parvovirinae	Dependovirus	-	770	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR029617	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KR091959	Parvovirinae	Dependovirus	-	5049	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR091960	Parvovirinae	Dependovirus	-	5049	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR136258	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR265066	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR265067	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR265068	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR265069	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR265070	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KR265071	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KT232256	Parvovirinae	Dependovirus	-	5104	GPV	Goose parvovirus	Anser cygnoides		Parvovirinae	Dependovirus
KT598505	Parvovirinae	Dependovirus	-	5114	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KT598506	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KT751090	Parvovirinae	Dependovirus	-	5048	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KT935529	Parvovirinae	Dependovirus	-	1884	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KT935530	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KT935531	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KT935536	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KU168314	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168315	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168316	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168317	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168318	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168319	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168320	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168321	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU168322	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU684472	Parvovirinae	Dependovirus	-	4792	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KU844283	Parvovirinae	Dependovirus	-	5030	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KX015715	Parvovirinae	Dependovirus	-	1884	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KY411078	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KY411079	Parvovirinae	Dependovirus	-	1884	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KY475562	Parvovirinae	Dependovirus	-	5046	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KY511292	Parvovirinae	Dependovirus	-	5049	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
KY511293	Parvovirinae	Dependovirus	-	5073	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
MF405917	Parvovirinae	Dependovirus	-	2199	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
MF438102	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441221	Parvovirinae	Dependovirus	-	5054	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441222	Parvovirinae	Dependovirus	-	5110	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441223	Parvovirinae	Dependovirus	-	5054	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441224	Parvovirinae	Dependovirus	-	5054	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441225	Parvovirinae	Dependovirus	-	5054	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441226	Parvovirinae	Dependovirus	-	5055	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF441227	Parvovirinae	Dependovirus	-	5054	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
MF581303	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
MF581304	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
MF581305	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
MF581306	Parvovirinae	Dependovirus	-	1605	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
NC_001701	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
U25749	Parvovirinae	Dependovirus	-	5106	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
U34761	Parvovirinae	Dependovirus	-	3434	GPV	Goose parvovirus	Anser anser	Greylag goose	Parvovirinae	Dependovirus
AF166108	Parvovirinae	Dependovirus	-	539	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AF166109	Parvovirinae	Dependovirus	-	539	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AF166110	Parvovirinae	Dependovirus	-	539	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AF166111	Parvovirinae	Dependovirus	-	539	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AX496955	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX496959	Parvovirinae	Dependovirus	-	1881	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX703464	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX703468	Parvovirinae	Dependovirus	-	1881	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX720904	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX720908	Parvovirinae	Dependovirus	-	1881	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX925293	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX925297	Parvovirinae	Dependovirus	-	1881	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX925552	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AX925556	Parvovirinae	Dependovirus	-	1881	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AY382890	Parvovirinae	Dependovirus	-	2199	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AY382891	Parvovirinae	Dependovirus	-	2199	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AY382892	Parvovirinae	Dependovirus	-	2199	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AY382893	Parvovirinae	Dependovirus	-	2199	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
AY510603	Parvovirinae	Dependovirus	-	2199	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
BD293520	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
BD293522	Parvovirinae	Dependovirus	-	1881	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
DQ250134	Parvovirinae	Dependovirus	-	1884	MDPv	Duck parvovirus	-		Parvovirinae	Dependovirus
DQ269987	Parvovirinae	Dependovirus	-	587	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
DQ413026	Parvovirinae	Dependovirus	-	1108	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
EU423882	Parvovirinae	Dependovirus	-	806	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
JF926697	Parvovirinae	Dependovirus	-	4265	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
JF926698	Parvovirinae	Dependovirus	-	4234	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KC171936	Parvovirinae	Dependovirus	-	5061	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KM093740	Parvovirinae	Dependovirus	-	5132	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KR075689	Parvovirinae	Dependovirus	-	5017	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KR075690	Parvovirinae	Dependovirus	-	5017	MDPv	Duck parvovirus strain FJM3	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KT001203	Parvovirinae	Dependovirus	-	661	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KT343253	Parvovirinae	Dependovirus	-	5006	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KT865605	Parvovirinae	Dependovirus	-	5131	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KU051598	Parvovirinae	Dependovirus	-	643	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KU516831	Parvovirinae	Dependovirus	-	659	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KU589294	Parvovirinae	Dependovirus	-	1884	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KU589295	Parvovirinae	Dependovirus	-	2199	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KU844281	Parvovirinae	Dependovirus	-	5123	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KU844282	Parvovirinae	Dependovirus	-	5118	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KU947420	Parvovirinae	Dependovirus	-	1884	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KX000918	Parvovirinae	Dependovirus	-	5075	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
KX384726	Parvovirinae	Dependovirus	-	5104	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KY069274	Parvovirinae	Dependovirus	-	5061	MDPv	Muscovy duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KY511124	Parvovirinae	Dependovirus	-	5053	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KY679174	Parvovirinae	Dependovirus	-	5109	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Parvovirinae	Dependovirus
KY744743	Parvovirinae	Dependovirus	-	5071	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
NC_006147	Parvovirinae	Dependovirus	-	5132	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
U22967	Parvovirinae	Dependovirus	-	5132	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
X75093	Parvovirinae	Dependovirus	-	4550	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
Z68272	Parvovirinae	Dependovirus	-	2487	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Parvovirinae	Dependovirus
AY242997	Parvovirinae	Dependovirus	-	2211	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY242998	Parvovirinae	Dependovirus	-	2190	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY242999	Parvovirinae	Dependovirus	-	2190	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243000	Parvovirinae	Dependovirus	-	2190	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243001	Parvovirinae	Dependovirus	-	2202	AAV-11	Non-human primate Adeno-associated virus-11	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243002	Parvovirinae	Dependovirus	-	2202	AAV-11	Non-human primate Adeno-associated virus-11	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243003	Parvovirinae	Dependovirus	-	2202	AAV-11	Non-human primate Adeno-associated virus-11	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243004	Parvovirinae	Dependovirus	-	2202	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243005	Parvovirinae	Dependovirus	-	2058	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243006	Parvovirinae	Dependovirus	-	2187	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243007	Parvovirinae	Dependovirus	-	2217	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243008	Parvovirinae	Dependovirus	-	2208	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243009	Parvovirinae	Dependovirus	-	2217	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243010	Parvovirinae	Dependovirus	-	2196	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243011	Parvovirinae	Dependovirus	-	2196	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243012	Parvovirinae	Dependovirus	-	2202	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243013	Parvovirinae	Dependovirus	-	2187	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243014	Parvovirinae	Dependovirus	-	2202	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243015	Parvovirinae	Dependovirus	-	2217	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243016	Parvovirinae	Dependovirus	-	2187	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243017	Parvovirinae	Dependovirus	-	2187	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243018	Parvovirinae	Dependovirus	-	2187	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243019	Parvovirinae	Dependovirus	-	2187	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243020	Parvovirinae	Dependovirus	-	2214	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
AY243021	Parvovirinae	Dependovirus	-	2208	NHP-AAV	Non-human primate Adeno-associated virus	Macaca mulatta 	Rhesus macaque	Parvovirinae	Dependovirus
